Location,TimeFrame,DataFormat,Data
Camp,1996,Number,10965
Camp,1997,Number,10886
Camp,1998,Number,11020
Camp,1999,Number,10944
Camp,2000,Number,11549
Camp,2001,Number,11794
Camp,2002,Number,12124
Camp,2003,Number,12321
Camp,2004,Number,12481
Camp,2005,Number,12634
Camp,2006,Number,12706
Camp,2007,Number,12790
Camp,2009,Number,12969
Camp,2008,Number,12865
Camp,2010,Number,12401
Camp,2011,Number,12467
Carson,1990,Number,6576
Carson,1991,Number,6638
Carson,1992,Number,6665
Carson,1993,Number,6548
Carson,1994,Number,6663
Carson,1995,Number,6671
Carson,1996,Number,6592
Carson,1997,Number,6657
Carson,1998,Number,6712
Carson,1999,Number,6744
Carson,2000,Number,6516
Carson,2001,Number,6451
Carson,2002,Number,6526
Carson,2003,Number,6467
Carson,2004,Number,6409
Carson,2005,Number,6485
Carson,2006,Number,6497
Carson,2007,Number,6431
Carson,2009,Number,6351
Carson,2008,Number,6368
Carson,2010,Number,6182
Carson,2011,Number,6281
Cass,1990,Number,29982
Cass,1991,Number,30240
Cass,1992,Number,30612
Cass,1993,Number,30653
Cass,1994,Number,30574
Cass,1995,Number,30714
Cass,1996,Number,30725
Cass,1997,Number,31056
Cass,1998,Number,31092
Cass,1999,Number,30567
Cass,2000,Number,30438
Cass,2001,Number,30176
Cass,2002,Number,30280
Cass,2003,Number,30413
Cass,2004,Number,30363
Cass,2005,Number,30320
Cass,2006,Number,30567
Cass,2007,Number,30529
Cass,2009,Number,30439
Cass,2008,Number,30347
Cass,2010,Number,30464
Cass,2011,Number,30401
Castro,1990,Number,9070
Castro,1991,Number,8893
Castro,1992,Number,9092
Castro,1993,Number,9132
Castro,1994,Number,8647
Castro,1995,Number,8613
Castro,1996,Number,8395
Castro,1997,Number,8581
Castro,1998,Number,8327
Castro,1999,Number,8502
Castro,2000,Number,8285
Castro,2001,Number,8040
Castro,2002,Number,7980
Castro,2003,Number,7830
Castro,2004,Number,7683
Castro,2005,Number,7668
Castro,2006,Number,7554
Castro,2007,Number,7546
Castro,2009,Number,7578
Castro,2008,Number,7576
Castro,2010,Number,8062
Castro,2011,Number,8120
Chambers,1990,Number,20088
Chambers,1991,Number,20506
Chambers,1992,Number,21098
Chambers,1993,Number,21709
Chambers,1994,Number,22538
Chambers,1995,Number,23598
Chambers,1996,Number,24330
Chambers,1997,Number,25028
Chambers,1998,Number,25752
Chambers,1999,Number,26181
Chambers,2000,Number,26031
Chambers,2001,Number,27094
Chambers,2002,Number,28395
Chambers,2003,Number,28426
Chambers,2004,Number,29508
Chambers,2005,Number,31805
Chambers,2006,Number,32383
Chambers,2007,Number,32938
Chambers,2009,Number,34023
Chambers,2008,Number,33043
Chambers,2010,Number,35096
Chambers,2011,Number,35996
Cherokee,1990,Number,41049
Cherokee,1991,Number,41973
Cherokee,1992,Number,42018
Cherokee,1993,Number,42275
Cherokee,1994,Number,42457
Cherokee,1995,Number,43683
Cherokee,1996,Number,43611
Cherokee,1997,Number,44736
Cherokee,1998,Number,44948
Cherokee,1999,Number,45224
Cherokee,2000,Number,46659
Cherokee,2001,Number,47238
Cherokee,2002,Number,47651
Cherokee,2003,Number,47851
Cherokee,2004,Number,48123
Cherokee,2005,Number,48486
Cherokee,2006,Number,48320
Childress,1990,Number,5953
Childress,1991,Number,5879
Childress,1992,Number,5960
Childress,1993,Number,6049
Childress,1994,Number,6267
Childress,1995,Number,7500
Childress,1996,Number,7462
Childress,1997,Number,7457
Childress,1998,Number,7256
Childress,1999,Number,7090
Childress,2000,Number,7688
Childress,2001,Number,7707
Childress,2002,Number,7641
Childress,2003,Number,7531
Childress,2004,Number,7632
Childress,2005,Number,7692
Childress,2006,Number,7728
Clay,1990,Number,10024
Clay,1991,Number,10162
Clay,1992,Number,10311
Clay,1993,Number,10394
Clay,1994,Number,10317
Clay,1995,Number,10466
Clay,1996,Number,10566
Clay,1997,Number,10771
Clay,1998,Number,10826
Clay,1999,Number,10969
Clay,2000,Number,11006
Clay,2001,Number,10966
Clay,2002,Number,11366
Clay,2003,Number,11335
Clay,2004,Number,11382
Clay,2005,Number,11274
Clay,2006,Number,11161
Cochran,1990,Number,4377
Cochran,1991,Number,4417
Cochran,1992,Number,4522
Cochran,1993,Number,4331
Cochran,1994,Number,4320
Cochran,1995,Number,4308
Cochran,1996,Number,4250
Cochran,1997,Number,4118
Cochran,1998,Number,4054
Cochran,1999,Number,3969
Cochran,2000,Number,3730
Cochran,2001,Number,3728
Cochran,2002,Number,3584
Cochran,2003,Number,3577
Cochran,2004,Number,3521
Cochran,2005,Number,3578
Cochran,2006,Number,3590
Coke,1990,Number,3424
Coke,1991,Number,3483
Coke,1992,Number,3450
Coke,1993,Number,3662
Coke,1994,Number,3563
Coke,1995,Number,3481
Coke,1996,Number,3529
Coke,1997,Number,3567
Coke,1998,Number,3673
Coke,1999,Number,3534
Coke,2000,Number,3864
Coke,2001,Number,3789
Coke,2002,Number,3914
Coke,2003,Number,3881
Coke,2004,Number,3896
Coke,2005,Number,3969
Coke,2006,Number,3897
Coleman,1990,Number,9710
Coleman,1991,Number,9645
Coleman,1992,Number,9862
Coleman,1993,Number,9932
Coleman,1994,Number,9799
Coleman,1995,Number,9876
Coleman,1996,Number,9888
Coleman,1997,Number,9941
Coleman,1998,Number,9670
Coleman,1999,Number,9444
Coleman,2000,Number,9235
Coleman,2001,Number,9156
Coleman,2002,Number,8919
Coleman,2003,Number,9120
Coleman,2004,Number,9101
Coleman,2005,Number,8869
Coleman,2006,Number,8860
Collin,1990,Number,264036
Collin,1991,Number,277844
Collin,1992,Number,290878
Collin,1993,Number,309670
Collin,1994,Number,327164
Collin,1995,Number,347423
Collin,1996,Number,373095
Collin,1997,Number,401443
Collin,1998,Number,429414
Collin,1999,Number,457250
Collin,2000,Number,491675
Collin,2001,Number,538574
Collin,2002,Number,565338
Collin,2003,Number,593419
Collin,2004,Number,624204
Collin,2005,Number,655687
Collin,2006,Number,696306
Collingsworth,1990,Number,3573
Collingsworth,1991,Number,3741
Collingsworth,1992,Number,3819
Collingsworth,1993,Number,3723
Collingsworth,1994,Number,3548
Collingsworth,1995,Number,3616
Collingsworth,1996,Number,3657
Collingsworth,1997,Number,3449
Collingsworth,1998,Number,3481
Collingsworth,1999,Number,3321
Collingsworth,2000,Number,3206
Collingsworth,2001,Number,3153
Collingsworth,2002,Number,3322
Collingsworth,2003,Number,3017
Collingsworth,2004,Number,3030
Collingsworth,2005,Number,3041
Collingsworth,2006,Number,2933
Colorado,1990,Number,18383
Colorado,1991,Number,18705
Colorado,1992,Number,18701
Colorado,1993,Number,19019
Colorado,1994,Number,18697
Colorado,1995,Number,19199
Colorado,1996,Number,19574
Colorado,1997,Number,19600
Colorado,1998,Number,19247
Colorado,1999,Number,19674
Colorado,2000,Number,20390
Colorado,2001,Number,20679
Colorado,2002,Number,20927
Colorado,2003,Number,20889
Colorado,2004,Number,21293
Colorado,2005,Number,21039
Colorado,2006,Number,21629
Comal,1990,Number,51832
Comal,1991,Number,54531
Comal,1992,Number,55592
Comal,1993,Number,58905
Comal,1994,Number,61674
Comal,1995,Number,64999
Comal,1996,Number,68525
Comal,1997,Number,71043
Comal,1998,Number,73185
Comal,1999,Number,76638
Comal,2000,Number,78021
Comal,2001,Number,81708
Comal,2002,Number,84226
Comal,2003,Number,87553
Comal,2004,Number,90884
Comal,2005,Number,95549
Comal,2006,Number,102032
Comanche,1990,Number,13381
Comanche,1991,Number,13556
Comanche,1992,Number,13718
Comanche,1993,Number,13789
Comanche,1994,Number,13411
Comanche,1995,Number,13776
Comanche,1996,Number,14072
Comanche,1997,Number,14470
Comanche,1998,Number,14267
Comanche,1999,Number,14213
Comanche,2000,Number,14026
Comanche,2001,Number,14019
Comanche,2002,Number,14131
Comanche,2003,Number,14249
